0.6	1
0.6	8
0.6	38
0.7	7
0.7	13
0.7	41
0.8	10
0.8	14
0.8	36
0.8	37
0.8	48
0.9	0
0.9	17
0.9	18
0.9	24
0.9	28
0.9	29
0.9	30
0.9	35
0.9	40
1	2
1	12
1	21
1	31
1	39
1	42
1	44
1	45
1	46
1.1	3
1.1	6
1.1	25
1.1	26
1.1	27
1.1	32
1.1	33
1.1	43
1.2	4
1.2	15
1.2	19
1.2	22
1.2	49
1.3	5
1.3	9
1.3	34
1.4	11
1.4	16
1.4	47
1.6	20
1.7	23
2.8	1
2.8	8
2.8	38
3	7
3	41
3.1	13
3.2	37
3.2	48
3.3	14
3.3	30
3.4	18
3.4	24
3.4	28
3.4	35
3.5	0
3.5	29
3.6	17
3.6	31
3.6	36
3.7	2
3.7	42
3.7	46
3.8	12
3.8	44
3.9	10
3.9	26
3.9	40
3.9	45
4	21
4	22
4	27
4.1	3
4.1	6
4.1	19
4.1	32
4.1	33
4.2	11
4.2	15
4.2	39
4.2	43
4.3	4
4.3	34
4.3	47
4.3	49
4.4	16
4.5	5
4.5	20
4.5	23
4.5	25
4.6	9
5.2	1
5.2	8
5.2	38
5.3	7
5.3	41
5.5	13
5.5	37
5.5	48
5.6	14
5.6	30
5.7	18
5.7	24
5.7	28
5.7	35
5.8	0
5.8	29
5.9	2
5.9	17
5.9	31
5.9	36
5.9	42
5.9	46
6.5	12
6.6	26
6.6	44
6.7	10
6.7	27
6.7	45
6.8	19
6.8	33
6.8	40
6.9	6
6.9	21
6.9	22
6.9	39
6.9	43
7	3
7	11
7	15
7	16
7	32
7	34
7.1	4
7.1	5
7.1	20
7.1	23
7.1	47
7.1	49
7.2	9
7.2	25
7.5	1
7.5	7
7.5	8
7.5	38
7.5	41
8.2	13
8.2	24
8.2	37
8.2	48
8.3	0
8.3	14
8.3	18
8.3	28
8.3	29
8.3	30
8.3	31
8.3	35
8.3	46
8.4	2
8.4	17
8.4	36
8.4	42
9.1	12
9.5	26
9.5	44
9.5	45
9.6	10
9.6	27
9.7	3
9.7	6
9.7	21
9.7	33
9.7	40
9.7	43
9.8	4
9.8	5
9.8	9
9.8	11
9.8	15
9.8	16
9.8	19
9.8	20
9.8	22
9.8	23
9.8	25
