57.7	22
63.4	6
67.5	14
68.4	16
69.8	40
70.1	38
71.3	24
71.9	46
73.6	8
73.7	36
73.8	35
74.5	23
74.8	9
75.3	32
75.3	39
75.5	29
75.8	3
76.2	21
79.2	47
80.3	13
83.3	2
89.9	7
102.7	34
110.2	19
117.6	40
118.4	49
120.9	9
124.3	16
127.6	8
129.7	5
131.5	4
131.5	44
131.7	26
141.6	12
163.9	35
164.7	13
175.8	29
181.7	42
188.7	39
188.8	30
189.1	6
189.7	4
189.8	38
189.9	14
190.4	7
190.4	10
192	36
193.1	21
205.3	31
208.2	49
212.5	48
212.7	11
214	26
219.4	22
225.3	15
228.1	43
228.4	45
229	40
229.7	33
230.3	3
232	20
244.2	8
253.3	25
254.2	16
265.9	17
267.8	2
267.9	10
268.2	9
269.7	42
270.8	44
271.3	46
272.1	28
299.8	23
300.4	32
308.6	1
309.2	24
309.4	11
311.2	15
311.3	39
311.5	20
311.5	38
311.7	31
313.5	43
315.2	6
316.2	25
316.4	3
318.4	47
343.5	19
348.3	5
348.8	14
349.2	44
349.7	12
349.7	30
356	26
356.6	48
358.4	31
358.8	10
358.8	40
361.9	39
392.7	37
394.5	46
395.4	36
397	32
398.7	44
400.2	15
400.9	21
406.2	25
408.4	3
421.4	34
422.1	27
426.4	14
429.9	16
430.3	24
431.7	47
432.5	35
433.4	12
433.7	2
435.9	11
436.9	1
447.9	4
451.7	13
452.2	30
459.5	49
460.9	39
473.1	15
475.4	41
477	24
477.7	42
477.8	23
479	22
479.4	14
480.3	12
482	18
491.4	9
494.1	7
504.3	34
504.5	31
506.8	37
511.1	29
513.2	3
525.1	43
529.8	17
535.3	47
537.9	25
543.2	16
544.8	35
546.1	14
546.3	18
546.7	2
548.6	22
549.8	30
550.7	26
554.4	8
558.5	13
578.8	11
583.7	34
585.5	10
585.7	42
586.8	21
605.1	43
612	6
612.3	24
623.4	2
626.5	3
628.1	20
628.3	14
629.2	13
630.6	11
630.9	18
631	38
632.7	5
632.7	49
633	40
636.2	1
637.3	19
641.6	27
657.8	46
661.6	16
674.8	21
677.6	8
679.2	23
680.7	25
683.1	12
690.9	17
699.5	9
701.5	13
703.5	24
704.6	38
704.7	1
706.2	31
713	29
718.9	43
724.3	10
733.6	12
738	0
740.3	6
764.5	27
765	15
766.4	3
766.6	20
772.3	14
782.1	18
787.9	32
796.3	48
797.8	5
798.7	23
